timestamp,open,high,low,close,volume
2020-01-02,300.4599914550781,303.5299987792969,299.5,303.3900146484375,3272400.0
2020-01-03,299.4599914550781,302.4200134277344,298.6000061035156,300.42999267578125,2501300.0
2020-01-06,297.3599853515625,301.3299865722656,296.0199890136719,301.2300109863281,3307200.0
2020-01-07,301.739990234375,303.3800048828125,299.8800048828125,300.2099914550781,3182000.0
2020-01-08,300.7799987792969,306.95001220703125,300.510009765625,305.1000061035156,3224400.0
2020-01-09,308.2799987792969,310.94000244140625,308.0199890136719,309.1000061035156,3292600.0
2020-01-10,311.5799865722656,311.95001220703125,308.739990234375,311.1700134277344,2948000.0
2020-01-13,313.260009765625,315.6400146484375,312.8999938964844,315.2099914550781,3236400.0
2020-01-14,316.17999267578125,316.4200134277344,309.8599853515625,310.6400146484375,4951400.0
2020-01-15,312.19000244140625,315.7300109863281,311.0400085449219,314.25,4664200.0
2020-01-16,317.5,320.3299865722656,314.989990234375,320.29998779296875,3323300.0
2020-01-17,321.42999267578125,324.0299987792969,319.239990234375,323.6600036621094,4821000.0
2020-01-21,322.4100036621094,325.6600036621094,321.489990234375,321.92999267578125,5998600.0
2020-01-22,324.95001220703125,326.7900085449219,324.1199951171875,324.30999755859375,3518500.0
2020-01-23,325.0,325.25,322.32000732421875,324.9800109863281,4188300.0
2020-01-24,326.57000732421875,327.0899963378906,321.6600036621094,323.6700134277344,3634700.0
2020-01-27,315.1000061035156,319.3599853515625,312.5,315.7699890136719,4367500.0
2020-01-28,315.79998779296875,321.5199890136719,315.4599914550781,320.2699890136719,3486200.0
2020-01-29,323.0,324.44000244140625,316.7699890136719,320.32000732421875,4389400.0
2020-01-30,319.0,324.70001220703125,318.010009765625,324.4599914550781,3512100.0
2020-01-31,323.1400146484375,324.4599914550781,314.5,315.94000244140625,5586800.0
2020-02-03,318.79998779296875,325.4800109863281,318.42999267578125,324.5199890136719,4240100.0
2020-02-04,328.239990234375,331.739990234375,326.2900085449219,329.1199951171875,4158200.0
2020-02-05,335.0,335.0,324.1700134277344,328.32000732421875,3868000.0
2020-02-06,329.32000732421875,331.2300109863281,327.67999267578125,329.29998779296875,3422000.0
2020-02-07,328.0,329.8500061035156,325.8699951171875,327.0,2584200.0
2020-02-10,325.6199951171875,330.2799987792969,325.510009765625,330.2799987792969,3848100.0
2020-02-11,335.0,335.5199890136719,329.6600036621094,330.9200134277344,3449300.0
2020-02-12,330.82000732421875,334.45001220703125,329.2200012207031,334.1600036621094,2451000.0
2020-02-13,332.30999755859375,337.8299865722656,332.1300048828125,335.8399963378906,3001000.0
2020-02-14,337.4599914550781,341.0400085449219,337.0299987792969,340.95001220703125,2716300.0
2020-02-18,341.6199951171875,343.1000061035156,340.3900146484375,341.239990234375,3597300.0
2020-02-19,343.989990234375,347.239990234375,342.6300048828125,344.55999755859375,3040300.0
2020-02-20,345.739990234375,347.25,338.1700134277344,344.45001220703125,4316000.0
2020-02-21,342.54998779296875,343.8900146484375,335.6099853515625,339.70001220703125,4997100.0
2020-02-24,317.510009765625,329.3399963378906,313.8399963378906,324.6700134277344,7816000.0
2020-02-25,321.3399963378906,323.2300109863281,300.760009765625,302.8900146484375,12715700.0
2020-02-26,302.0,307.8900146484375,297.8900146484375,298.0400085449219,9403300.0
2020-02-27,285.0299987792969,297.45001220703125,280.94000244140625,285.82000732421875,13814600.0
2020-02-28,274.8900146484375,290.3900146484375,273.54998779296875,290.25,12846000.0
2020-03-02,298.8900146484375,306.9599914550781,289.44000244140625,306.739990234375,9688100.0
2020-03-03,314.5899963378906,314.5899963378906,290.8299865722656,292.0,8051100.0
2020-03-04,299.1099853515625,302.79998779296875,292.75,302.3599853515625,6463800.0
2020-03-05,295.7099914550781,298.7099914550781,288.239990234375,290.7300109863281,6621300.0
2020-03-06,282.69000244140625,288.8500061035156,278.6199951171875,287.010009765625,7061500.0
2020-03-09,265.0,279.239990234375,261.17999267578125,262.010009765625,8498300.0
2020-03-10,276.4200134277344,280.8699951171875,262.8599853515625,280.57000732421875,8131400.0
2020-03-11,272.95001220703125,274.0400085449219,263.30999755859375,269.760009765625,8366800.0
2020-03-12,244.52999877929688,262.489990234375,240.92999267578125,241.5,15031500.0
2020-03-13,258.7799987792969,270.0299987792969,245.5,270.010009765625,9934900.0
2020-03-16,234.49000549316406,257.7300109863281,229.25999450683594,235.64999389648438,12111500.0
2020-03-17,240.47999572753906,250.5,231.9600067138672,237.8800048828125,12665200.0
2020-03-18,222.33999633789062,229.10000610351562,213.22000122070312,227.92999267578125,11352800.0
2020-03-19,224.00999450683594,238.5,211.5500030517578,227.14999389648438,9126400.0
2020-03-20,236.02000427246094,236.02000427246094,210.0,211.4199981689453,10518600.0
2020-03-23,203.27999877929688,215.67999267578125,199.99000549316406,203.3000030517578,11588700.0
2020-03-24,215.9199981689453,238.44000244140625,215.0,237.07000732421875,11654800.0
2020-03-25,247.89999389648438,266.29998779296875,240.36000061035156,256.4800109863281,12642700.0
2020-03-26,257.8999938964844,265.80999755859375,252.6199951171875,263.17999267578125,9957900.0
2020-03-27,250.24000549316406,256.07000732421875,244.6999969482422,247.64999389648438,7819300.0
2020-03-30,245.85000610351562,254.25,244.64999389648438,253.25,5765800.0
2020-03-31,252.4600067138672,253.4199981689453,241.0800018310547,241.55999755859375,10373900.0
2020-04-01,230.94000244140625,237.10000610351562,227.10000610351562,228.61000061035156,6646200.0
2020-04-02,228.38999938964844,239.3699951171875,227.35000610351562,238.8800048828125,6446600.0
2020-04-03,236.97999572753906,239.8800048828125,230.30999755859375,237.02999877929688,4163000.0
2020-04-06,252.0,267.1099853515625,250.00999450683594,265.94000244140625,8636700.0
2020-04-07,281.6099853515625,282.8699951171875,258.4800109863281,259.0799865722656,8627300.0
2020-04-08,262.510009765625,271.8800048828125,258.9100036621094,270.95001220703125,5690100.0
2020-04-09,275.1300048828125,276.0,267.7200012207031,269.3999938964844,6662900.0
2020-04-13,268.20001220703125,268.70001220703125,255.75,263.3399963378906,7114400.0
2020-04-14,269.8800048828125,275.6400146484375,269.20001220703125,270.7200012207031,6354400.0
2020-04-15,260.510009765625,262.95001220703125,255.6199951171875,257.1400146484375,10240700.0
2020-04-16,258.3900146484375,258.3900146484375,244.7100067138672,246.75999450683594,11455400.0
2020-04-17,258.25,260.70001220703125,251.50999450683594,259.9700012207031,10412100.0
2020-04-20,254.50999450683594,256.6300048828125,249.6699981689453,251.72999572753906,6042700.0
2020-04-21,246.64999389648438,249.38999938964844,244.10000610351562,245.35000610351562,5964600.0
2020-04-22,251.4600067138672,258.6000061035156,251.0,256.9100036621094,5083200.0
2020-04-23,259.3900146484375,262.4200134277344,255.27000427246094,255.86000061035156,4270600.0
2020-04-24,258.42999267578125,259.8299865722656,252.8300018310547,258.760009765625,3824200.0
2020-04-27,260.2200012207031,265.7200012207031,259.510009765625,265.1199951171875,4099900.0
2020-04-28,270.3999938964844,272.6499938964844,262.9599914550781,264.6000061035156,4344000.0
2020-04-29,278.45001220703125,285.0,276.260009765625,283.69000244140625,8505000.0
2020-04-30,278.42999267578125,281.6300048828125,273.4100036621094,274.9700012207031,5898900.0
2020-05-01,268.70001220703125,273.989990234375,267.2099914550781,268.739990234375,5067800.0
2020-05-04,265.5,270.07000732421875,263.010009765625,269.260009765625,3747100.0
2020-05-05,276.8399963378906,277.8500061035156,273.29998779296875,273.9800109863281,3926200.0
2020-05-06,276.9599914550781,276.9599914550781,271.54998779296875,272.44000244140625,3261900.0
2020-05-07,277.80999755859375,282.45001220703125,277.239990234375,278.4700012207031,4371400.0
2020-05-08,283.3999938964844,283.4200134277344,279.5,282.44000244140625,3215400.0
2020-05-11,279.5,282.80999755859375,277.6300048828125,281.2300109863281,4056900.0
2020-05-12,280.45001220703125,282.3299865722656,272.1099853515625,272.1099853515625,4031400.0
2020-05-13,272.29998779296875,276.07000732421875,264.19000244140625,269.1600036621094,4802100.0
