timestamp,open,high,low,close,volume
2020-01-02,139.7899932861328,141.10000610351562,139.25999450683594,141.08999633789062,10803700.0
2020-01-03,137.5,139.22999572753906,137.0800018310547,138.33999633789062,10386800.0
2020-01-06,136.55999755859375,138.27000427246094,136.5,138.22999572753906,10259000.0
2020-01-07,137.27999877929688,137.86000061035156,135.82000732421875,135.8800048828125,10531300.0
2020-01-08,135.6999969482422,137.5800018310547,135.60000610351562,136.94000244140625,9695300.0
2020-01-09,138.0500030517578,138.22999572753906,137.0399932861328,137.44000244140625,9469000.0
2020-01-10,137.2100067138672,137.25,135.80999755859375,136.07000732421875,10190900.0
2020-01-13,136.19000244140625,137.1999969482422,135.75999450683594,137.1999969482422,12355200.0
2020-01-14,137.94000244140625,140.75999450683594,137.69000244140625,138.8000030517578,24906000.0
2020-01-15,137.85000610351562,138.60000610351562,136.14999389648438,136.72000122070312,16293400.0
2020-01-16,137.4499969482422,137.89999389648438,136.83999633789062,137.25,10783800.0
2020-01-17,137.5399932861328,138.2899932861328,137.32000732421875,138.1999969482422,14697700.0
2020-01-21,137.19000244140625,138.07000732421875,136.69000244140625,136.83999633789062,8474200.0
2020-01-22,137.24000549316406,137.39999389648438,136.3800048828125,136.67999267578125,7549100.0
2020-01-23,135.7100067138672,136.74000549316406,134.72000122070312,136.5399932861328,9345700.0
2020-01-24,136.3699951171875,136.42999267578125,132.32000732421875,133.14999389648438,15166400.0
2020-01-27,130.27000427246094,132.94000244140625,129.7100067138672,132.02999877929688,12860500.0
2020-01-28,132.83999633789062,134.97000122070312,132.47999572753906,134.42999267578125,13062800.0
2020-01-29,134.80999755859375,135.5399932861328,133.69000244140625,134.22999572753906,9326000.0
2020-01-30,132.69000244140625,136.1300048828125,132.69000244140625,135.88999938964844,9048900.0
2020-01-31,134.49000549316406,134.8300018310547,131.47000122070312,132.36000061035156,12785200.0
2020-02-03,132.66000366210938,134.24000549316406,132.66000366210938,133.3699951171875,10021100.0
2020-02-04,135.5500030517578,136.60000610351562,135.0800018310547,135.2899932861328,9157100.0
2020-02-05,136.57000732421875,137.72999572753906,136.00999450683594,137.58999633789062,10150700.0
2020-02-06,138.24000549316406,138.2899932861328,137.11000061035156,137.61000061035156,8992300.0
2020-02-07,136.72999572753906,137.6699981689453,136.3000030517578,137.1699981689453,6379800.0
2020-02-10,136.9499969482422,137.85000610351562,136.75,137.74000549316406,5960700.0
2020-02-11,138.25999450683594,138.82000732421875,137.77999877929688,138.0,6578600.0
2020-02-12,138.60000610351562,139.2899932861328,137.8000030517578,138.0,7958000.0
2020-02-13,137.75,138.33999633789062,136.39999389648438,137.8800048828125,7447500.0
2020-02-14,137.83999633789062,138.19000244140625,136.94000244140625,137.4600067138672,6627600.0
2020-02-18,137.33999633789062,137.7100067138672,135.0500030517578,135.63999938964844,8996400.0
2020-02-19,136.91000366210938,138.38999938964844,136.33999633789062,137.49000549316406,7071200.0
2020-02-20,137.1699981689453,138.36000061035156,136.52999877929688,137.49000549316406,7422800.0
2020-02-21,136.5500030517578,136.9199981689453,134.9199981689453,135.80999755859375,9772800.0
2020-02-24,131.44000244140625,133.1999969482422,130.8000030517578,132.16000366210938,13618400.0
2020-02-25,131.0,132.22999572753906,125.58999633789062,126.26000213623047,20797200.0
2020-02-26,126.93000030517578,128.9499969482422,126.33999633789062,126.63999938964844,24825600.0
2020-02-27,122.91000366210938,125.62000274658203,121.30000305175781,121.37000274658203,23005500.0
2020-02-28,117.5199966430664,118.48999786376953,112.66000366210938,116.11000061035156,45931400.0
2020-03-02,116.62999725341797,121.58000183105469,114.45999908447266,121.5199966430664,27355400.0
2020-03-03,120.97000122070312,122.94999694824219,116.23999786376953,116.95999908447266,32547700.0
2020-03-04,118.33000183105469,120.19000244140625,114.69999694824219,119.8499984741211,25795900.0
2020-03-05,115.66999816894531,116.43000030517578,112.58000183105469,113.97000122070312,25025600.0
